n_adults,n_youth,n_kids,gross_income,disposable_income
1,0.0,0.0,0.0,589.4283304989569
2,0.0,0.0,3055.4345892069373,2645.2506643570046
2,0.0,0.0,1884.6945204533615,1680.6079662257914
2,0.0,2.0,135.37314365896196,845.7696160696628
2,0.0,0.0,1084.268638412503,967.7211021133272
2,0.0,0.0,7825.503480996266,5904.330798051523
2,0.0,0.0,27925.489345071295,16475.359690979352
1,0.0,0.0,3027.6621741242247,2017.947505169936
2,1.0,1.0,2342.660516079395,1908.80087359884
1,0.0,0.0,874.264569840196,1195.8512433654341
1,1.0,0.0,1214.0007238091353,1215.0258470842805
1,0.0,0.0,12001.340902850483,7597.240518581776
1,0.0,0.0,4323.93311784976,2380.838907156006
2,1.0,1.0,5093.577215999645,3319.2590681336674
3,0.0,0.0,3309.073656659051,2121.301187100984
2,0.0,0.0,2461.175889361011,2180.821288823811
2,0.0,0.0,1438.028101752723,1295.814954051338
1,0.0,0.0,12114.672196442296,6527.925438740343
2,0.0,2.0,2388.1463455283347,1937.9142615832088
1,0.0,0.0,2171.6180776951737,1516.9941765534904
2,0.0,0.0,4005.0196493785584,2892.9439757800355
1,0.0,0.0,678.0752248514889,846.3318095098497
2,2.0,1.0,1452.7133586171267,1274.9871916184525
1,0.0,2.0,369.9144532662214,1018.3976755985782
2,0.0,0.0,259.22045196527176,248.25103552141272
2,0.0,2.0,1940.5626638524247,1741.5290683157807
2,0.0,2.0,1366.8333259270726,1250.4369272374615
2,0.0,2.0,8808.281253683419,5376.3062832244805
1,0.0,0.0,20.38244104643492,686.0
4,0.0,1.0,977.3209576657983,821.8703650011789
2,0.0,0.0,10746.948750627138,5965.61514538975
2,0.0,2.0,587.9902882334877,1016.9287428483156
1,0.0,4.0,101.05374446758064,958.0363636363635
2,1.0,0.0,1997.3017077384097,1635.9325851912636
2,0.0,0.0,324.7160349737633,833.9160138548799
4,0.0,1.0,756.3953994489368,964.6159129027495
2,0.0,0.0,1357.6642352157403,1215.3399015875518
1,0.0,0.0,1469.519314068868,1166.0
1,0.0,0.0,1996.6769871321055,1377.7757858036182
2,0.0,0.0,1980.6730543669992,1344.7215517137463
3,0.0,0.0,7902.90184969292,4600.5860751827995
2,0.0,0.0,5252.352984346214,2970.16295659183
1,0.0,0.0,149.86447722749693,553.1666666666667
2,0.0,0.0,3928.764675172035,2405.7421738853586
4,0.0,0.0,1337.762530958154,1196.3544909845766
3,1.0,0.0,3411.347436010203,2237.190010347137
2,0.0,2.0,371.5272160929171,1102.5336958638584
2,0.0,4.0,136.2288601369051,988.965858716278
1,0.0,0.0,48.85808032987849,846.5761051889112
1,0.0,0.0,33.13908995064225,688.9803437434651
2,0.0,0.0,4358.966910058878,2710.0854468327984
1,0.0,0.0,12755.523731472089,6856.3196392674035
2,0.0,0.0,8674.26318008694,5112.7528787245465
2,0.0,1.0,845.3143080948234,1185.8601047306322
2,0.0,1.0,3077.383326103329,2184.129171893835
3,1.0,4.0,44.864578189984385,820.2880642842775
2,0.0,0.0,3409.6880029574736,2182.550345609659
1,0.0,0.0,5444.120262914377,2995.9150345293465
2,0.0,0.0,661.0532757659506,1057.4748023015482
2,0.0,0.0,13577.60970196761,7267.706151090467
2,1.0,1.0,5006.779820886163,2990.5338797968266
1,0.0,0.0,0.0,713.538280190457
1,0.0,0.0,974.5413427354879,879.6668777616088
1,0.0,1.0,264.4652098758273,1190.737758364463
2,0.0,0.0,686.061863277998,851.3845157638551
1,0.0,0.0,1425.237826344934,1268.9328555198422
2,0.0,0.0,809.8369784331268,961.059071813392
2,0.0,1.0,5394.5175847249,3185.040768390733
2,0.0,2.0,4145.117442184349,2707.4852768128303
2,0.0,0.0,1530.835109423854,1085.88506890155
1,0.0,0.0,4418.277193570504,2426.065290794564
2,0.0,2.0,2793.651410271144,2082.0294220806177
