,hhincome
105816,70140
105817,140046
105870,20501
105871,150105
105874,35400
105877,23785
105878,40487
105881,25001
105887,19221
105896,18910
105897,21270
105904,9241
105905,10188
105908,70001
105909,56001
105923,100002
105926,104109
105934,27936
105946,35097
105947,159026
105952,50008
105957,39641
105958,82001
105962,35000
105967,20101
106052,34000
106061,75250
106062,15240
106063,23040
106076,88823
106077,49624
106098,71500
106099,32500
106100,30002
106109,31452
106117,178132
106123,85609
106143,10141
106149,13255
106155,0
106170,14500
106171,40001
106196,22010
106208,0
106216,23256
106229,15005
106256,26158
106263,22497
106270,42991
106290,11360
106332,17000
106367,22994
106372,96083
106391,15661
106392,2400
106399,88230
106400,7350
106401,28800
106405,56611
106406,150100
106407,18095
106415,23199
106416,26040
106439,41400
106440,18002
106441,26857
106454,90005
106455,76010
106466,91157
106467,58964
106468,14257
106475,32666
106482,60240
106483,53680
106489,40690
106490,13973
106497,6925
106545,0
106552,49962
106553,39006
106554,64241
106572,0
106588,24661
106589,18012
106590,48600
106597,14041
106598,30000
106612,22739
106617,-1947
106647,11052
106648,31802
106662,23390
106707,50307
106718,37000
106725,18936
106726,15241
106733,55150
106740,109504
106745,18841
106775,42930
106787,12387
106788,35121
106806,38028
106814,31520
106832,65001
106837,17425
106876,14880
106881,47641
106905,28440
106911,18673
106916,11892
106928,40800
106932,57318
106940,61400
106948,46001
106949,47884
106974,44827
106995,50010
106996,10419
107001,22500
107005,54597
107013,22502
107014,13202
107017,9624
107026,85002
107035,38620
107045,90051
107076,48081
107092,0
107106,24252
107107,141778
107112,16620
107113,138127
107114,37750
107146,41401
107155,21355
107163,200821
107164,30500
107185,18346
107206,30000
107225,25969
107226,68298
107258,35000
107261,48500
107304,27642
107353,65013
107429,25011
107436,37338
107448,32268
107456,16800
107457,9337
107462,55698
107463,91700
107471,38320
107521,24241
107536,58875
107576,18960
107583,58250
107604,18079
107622,25730
107630,28800
107655,16584
107678,30052
107693,0
107694,19000
107737,240811
107743,25100
107744,25551
107747,56916
107748,29018
107757,158454
107760,49438
107763,40003
107768,164201
107777,48492
107782,52004
107785,2041
107804,9601
107810,105495
107819,37696
107822,22360
107823,18301
107847,69200
107850,45387
107863,75022
107864,150202
107865,85922
107878,4331
107891,13573
107894,60002
107912,33253
107931,82113
107938,123110
107939,137200
107940,47251
107943,25015
107944,374501
107945,46461
107946,12703
107949,35443
107953,44729
107959,46807
107962,49918
107978,130510
107979,46709
107984,50043
107990,52400
107996,14080
108005,33940
108006,62161
108007,203180
108015,28200
108018,90310
108021,30102
108026,150003
108027,63316
108028,98810
108031,104021
108032,48488
108062,30001
108087,154500
108092,110201
108114,39051
108119,45302
108120,71025
108135,25025
108303,119025
108346,33002
108394,94014
108403,16945
108424,12600
108427,29870
108456,17636
108466,52801
108467,56873
108479,23941
108502,36002
108521,90700
108528,49700
108536,10500
108592,56750
108620,33988
108642,40000
108651,37112
108730,15732
108742,45142
108771,60006
108774,10804
108779,20928
108789,17152
108790,18400
108800,30842
108804,28572
108805,40690
108806,23403
108811,33000
108826,37019
108827,2485
108830,47478
108834,10405
108842,37598
108854,12600
108874,44040
108875,18121
108876,49307
108879,7393
108939,0
108954,95030
109070,28281
109073,50000
109077,165006
109088,34794
109091,49257
109092,53782
109095,0
109096,19594
109107,21795
109108,36769
109120,9600
109128,60748
109129,35478
109130,51505
109166,10145
109167,14940
109219,18240
109222,47000
109232,51756
109237,30007
109238,69967
109239,20143
109242,89473
109275,50205
109276,29130
109281,35011
109282,103694
109288,37762
109289,31520
109290,20432
109291,12097
109294,26843
109303,31341
109328,27642
109332,12852
109333,67042
109343,31213
109359,110012
109374,40000
109393,29020
109400,23002
109401,71370
109402,50000
109403,95844
109410,17218
109411,0
109424,80497
109433,20010
109493,49218
109494,11425
109495,12500
109496,80010
109511,65168
109514,26410
109527,40350
109528,70090
109533,35402
109562,15444
109563,30000
109564,27510
109570,33443
109581,52006
109584,26568
109587,22459
109588,12363
109591,69600
109592,103316
109598,17076
109601,81000
109602,15001
109603,27171
109611,178820
109618,36989
109621,77006
109622,48147
109626,29154
109640,36000
109641,38265
109642,70302
109645,17041
109650,60015
109662,56415
109672,19744
109696,57506
109705,40056
109724,47000
109731,21277
109738,34740
109750,66101
109791,62000
109840,22200
109849,31254
109869,19262
109874,51
109879,50241
109880,11020
109916,2126
109921,68116
109922,60702
109923,81082
109926,30000
109927,16285
109928,13872
109929,75951
109938,49076
109941,10004
109952,19571
109963,34156
109970,52912
110011,17846
110019,12256
110020,40002
110030,12265
110049,80000
110059,40000
110064,90210
110073,2235
110081,60025
110084,65320
110085,35000
110088,43393
110089,149701
110090,25
110097,26002
110102,70000
110115,49011
110118,68841
110125,65001
110230,49510
110263,9866
110266,56842
110267,62400
110275,24720
110291,14507
110308,28185
110342,18539
110345,18974
110348,16935
110353,3950
110354,259800
110360,19154
110381,9576
110382,58000
110388,48000
110395,35000
110455,245286
110462,22306
110463,38316
110464,50001
110467,146832
110474,24022
110475,33002
110481,42287
110482,24000
110493,31236
110498,53101
110503,24102
110504,100419
110507,17481
110508,65483
110514,76060
110521,45634
110522,76634
110541,18289
110596,24259
110605,11148
110611,28000
110620,36841
110624,24300
110638,40841
110644,48008
110649,31145
110676,68000
110684,67001
110720,40000
110772,103060
110792,55601
110793,35551
110804,221004
110809,133532
110814,706
110827,37122
110841,121000
110854,18003
110855,5579
110856,54041
110869,80503
110894,163814
110942,2545
110943,14437
110951,102200
110952,72750
110978,19221
110979,36205
110988,24500
110989,17700
111000,45002
111004,18000
111013,31001
111014,20240
111019,89603
111024,104001
111059,46259
111065,3120
111108,5000
111111,25596
111114,23399
111122,34906
111126,17893
111129,46205
111130,88441
111145,16441
111149,743
111157,18289
111174,17820
111193,38103
111194,12242
111197,55161
111198,32
111199,201512
111200,12242
111203,32052
111204,13838
111212,20042
111213,25600
111216,25000
111217,34255
111218,28341
111224,-1939
111247,10200
111254,28000
111277,69541
111278,15794
111287,10650
111306,24101
111315,20000
111316,1001121
111322,30000
111331,150002
111338,120101
111339,20041
111340,8000
111345,83520
111346,27016
111347,79002
111348,65796
111377,30602
111384,19714
111415,72996
111416,78221
111417,32071
111418,151600
111419,70640
111429,10271
111452,386053
111457,45000
111529,68063
111538,10300
111539,23400
111542,25746
111545,85201
111546,10124
111547,29000
111554,138001
111555,31800
111558,40400
111567,100801
111568,54300
111569,40752
111573,40009
111587,81332
111592,77600
111596,24050
111632,80011
111646,67537
111650,60400
111715,63157
111726,95023
111733,58400
111742,75385
111749,57318
111759,57421
111768,60021
111769,67000
111782,202495
111822,994
111827,0
111851,120011
111861,58600
111864,76322
111875,50557
111892,45001
111912,14464
111915,232001
111928,33241
111929,80000
111960,56000
111961,57801
111964,80760
111965,94004
111971,32305
111972,59100
111982,33000
111988,36989
111989,34008
112009,79159
112044,11280
112052,65000
112072,20001
112080,334605
112085,64111
112086,43009
112087,30152
112100,230969
112103,87442
112104,9841
112105,13333
112112,100822
112118,3866
112125,64686
112126,105326
112127,48055
112128,55000
112137,85095
112140,162600
112141,149189
112150,1
112157,32153
112187,12313
112208,61700
112213,60390
112214,30001
112228,42120
112229,37500
112233,153969
112237,207055
112241,90002
112244,45000
112277,151276
112303,128023
112317,115313
112338,75663
112355,117500
112371,20228
112372,59000
112375,42092
112392,101440
112402,26446
112403,53852
112437,131622
112452,33370
112472,13
112475,13284
112478,102121
112479,70844
112486,173720
112504,24000
112523,22495
112526,864
112527,58041
112528,71281
112575,115050
112576,65004
112577,102026
112589,131507
112593,69001
112597,30000
112598,16002
112655,35000
112670,42171
112673,224088
112674,177180
112675,6744
112676,130450
112677,44535
112683,25000
112693,50031
112694,-9998
112716,26401
112717,110580
112718,69524
112758,89641
112799,30001
112804,84639
112812,95844
112840,21593
112852,157299
112864,50000
112886,39000
112928,24100
112939,11629
112952,24780
112958,58850
112966,14077
112967,25601
112974,0
112979,50512
112992,14400
112993,14431
112994,1000
112995,36000
112996,6000
113000,15816
113010,2000
113043,56610
113048,32288
113049,64328
113062,19321
113065,35000
113066,23088
113069,28185
113072,29000
113103,55277
113114,140200
113128,56125
113138,14364
113156,23280
113157,122402
113177,59892
113199,18289
113205,46600
113212,25260
113213,49510
113233,131000
113272,107801
113279,172712
113300,9600
113305,17681
113306,25805
113317,120000
113334,20820
113335,41474
113350,125412
113374,0
113375,15000
113394,8400
113403,3348
113408,66001
113427,0
113428,9600
113441,0
113442,0
113443,11520
113444,24000
113453,42000
113476,33001
113481,55800
113482,14087
113483,36600
113484,55218
113498,14784
113508,67870
113521,6000
113526,52001
113543,24000
113544,2380
113545,50001
113550,73237
113575,7020
113580,28201
113581,10500
113611,0
113636,18000
113637,80625
113645,166234
113646,223100
113647,41533
113665,9768
113672,18181
113673,26917
113677,19369
113681,75471
113687,14001
113688,63125
113712,18900
113731,40000
113732,45000
113769,25010
113780,163151
113781,130850
113784,42021
113785,10033
113798,26899
113806,24097
113858,68112
113865,61890
113866,42180
113869,24851
113870,39443
113873,330101
113874,13500
113875,20005
113882,56540
113887,40200
113888,66574
113893,55055
113894,14921
113900,32715
113909,85000
113910,88901
113911,0
113912,103685
113917,40501
113918,25547
113926,120
113927,42672
113928,20720
113929,18636
113930,14028
113939,91989
113944,49389
113945,54719
113946,50120
113953,17772
113981,39443
113982,36001
113983,33876
113984,20282
113996,60400
114002,79562
114015,42276
114016,100011
114022,12250
114025,52540
114029,98386
114032,90076
114037,161501
114038,48374
114045,44020
114050,15241
114051,32400
114057,45051
114058,50100
114071,14568
114072,35012
114075,80540
114076,67615
114100,114002
114101,5754
114102,36100
114110,10
114111,6000
114122,16200
114150,37000
114153,80000
114156,56502
114159,49437
114179,9603
114186,33520
114187,38520
114190,24200
114206,7952
114209,96120
114217,123532
114218,14929
114219,80600
114243,94160
114248,81010
114251,44000
114256,10000
114266,20041
114270,27000
114271,24000
114280,42409
114285,27000
114296,10285
114301,76000
114307,15900
114310,100650
114316,37130
114321,2880
114333,34000
114336,43300
114349,51202
114383,16800
114397,67200
114406,35000
114422,70043
114433,52663
114448,65220
114466,15289
114491,106901
114509,27600
114532,29001
114533,76800
114543,34000
114560,129500
114582,50105
114591,40000
114597,38113
114608,142327
114648,100420
114649,69210
114650,49003
114662,32036
114669,8000
114684,23001
114685,22001
114695,156601
114702,20051
114727,42140
114742,58000
114747,31000
114750,20090
114751,29905
114752,21240
114755,20010
114756,12842
114795,85100
114796,60840
114802,35110
114805,70230
114848,10200
114849,10968
114871,14040
114887,17857
114888,26857
114897,17636
114913,146625
114919,14041
114925,9001
114939,0
114948,1
114951,36404
114952,32760
114953,65641
114954,24780
114985,14856
114986,65560
114993,40205
115020,58400
115023,101010
115072,25463
115077,9241
115086,72419
115087,166710
115088,30005
115102,0
115105,33005
115108,10641
115148,55000
115173,11641
115182,47100
115193,50002
115197,9960
115198,17000
115203,52055
115219,4692
115222,15600
115223,33100
115224,27362
115253,45001
115254,46000
115264,10200
115269,64441
115276,18000
115287,15917
115298,102235
115299,28600
115306,61120
115307,48000
115317,34000
115320,7002
115324,180000
115325,11640
115326,50000
115347,28586
115351,12649
115355,13453
115356,70013
115359,78441
115368,10440
115371,10441
115378,150000
115386,105002
115387,19502
115388,14353
115414,0
115464,32201
115467,7442
115468,12241
115469,30000
115474,34023
115499,6001
115502,90200
115505,31441
115508,75000
115519,15000
115520,6721
115523,39050
115533,152350
115534,50000
115537,26000
115540,60020
115543,100500
115544,51241
115549,54800
115550,50050
115551,57800
115552,14045
115555,95766
115559,35200
115562,34823
115569,51000
115575,33200
115579,45083
115586,22980
115587,21001
115588,16441
115610,6902
115611,29285
115628,18200
115629,13800
115689,62088
115738,12841
115739,9348
115740,11641
115750,12721
115751,14508
115752,4680
115753,1060
115760,9254
115782,3000
115783,32000
115802,5020
115803,12325
115862,76067
115877,37501
115892,1480
115895,29800
115898,70120
115899,24265
115904,18259
115907,0
115931,48526
115932,45502
115941,43146
115977,28285
115982,71981
115989,45860
116006,38202
116007,15001
116008,10200
116009,11221
116018,120000
116023,16488
116026,90530
116029,25838
116034,108000
116057,57942
116066,95501
116076,29601
116090,20300
116095,4176
116096,19828
116101,94100
116102,54492
116105,15480
116122,79015
116123,130783
116144,92723
116148,141251
116149,41400
116150,28440
116157,30600
116158,24841
116167,38051
116171,12577
116182,220003
116193,17702
116207,9000
116212,98001
116215,15241
116216,30994
116217,24000
116220,43284
116234,37500
116242,30000
116243,23400
116244,17050
116247,91770
116261,46540
116268,64006
116293,57005
116299,37601
116314,18002
116323,25561
116324,27550
116327,40000
116333,16440
116343,29108
116364,60000
116367,42104
116370,25321
116371,30000
116374,68202
116375,14543
116381,93754
116410,20520
116411,1010
116455,13165
116456,23075
116464,13500
116465,34200
116466,56603
116467,119001
116484,16840
116495,37206
116496,80040
116497,65050
116498,34000
116501,48000
116516,47645
116531,30000
116534,10800
116554,78000
116558,37006
116566,14464
116581,112808
116584,0
116593,318478
116613,22900
116627,70600
116631,60101
116636,34020
116651,82430
116654,60000
116679,8640
116680,55800
116681,140000
116682,20042
116694,10311
116709,46000
116718,101375
116725,76714
116726,118701
116735,30000
116739,50055
116770,89025
116775,77985
116797,68375
116812,321250
116819,44009
116840,36000
116847,36062
116862,43001
116884,49106
116888,59000
116912,34000
116913,49801
116916,200010
116950,52989
116995,39000
117027,26000
117079,33005
117087,65002
117106,28932
117161,150001
117164,16507
117230,65000
117259,9985
117264,89223
117303,104518
117307,102801
117350,55001
117351,59000
117371,15000
117372,21593
117376,16443
117391,22900
117399,23403
117430,83100
117431,27911
117434,45000
117542,4
117548,18001
117551,2
117587,14400
117588,14358
117599,50002
117602,19200
117618,86000
117623,10800
117624,45002
117625,85164
117626,16477
117640,122001
117641,70002
117674,199257
117675,18601
117678,44601
117681,36769
117686,33912
117687,42619
117709,25846
117727,99527
117737,35211
117752,69177
117753,28421
117754,61380
117771,22932
117793,41400
117794,27510
117795,22000
117804,24004
117810,52571
117815,23256
117818,12002
117824,46461
117825,0
117831,221322
117873,14041
117887,35677
117897,45192
117898,0
117933,67184
117934,11676
117938,40003
117965,0
117966,69360
117967,9980
117968,20400
117973,12660
118011,56842
118012,0
118015,273779
118019,41116
118020,10693
118021,18410
118028,16062
118029,23307
118034,144
118037,38003
118071,13764
118083,9241
118139,21851
118140,31801
118201,20112
118202,48683
118203,94950
118215,111500
118269,25752
118334,32000
118335,20964
118356,45026
118357,49923
118361,99020
118369,55200
118375,75020
118422,18450
118480,28000
118487,85000
118501,85374
118502,27900
118509,84253
118523,45012
118540,66827
118541,16441
118544,800
118554,110549
118555,115225
118585,50021
118636,19801
118650,20044
118659,26040
118660,63291
118671,82678
118692,79491
118728,33985
118752,80731
118767,27502
118793,251101
118802,29604
118832,11723
118895,45320
118951,57692
118967,90200
118993,53009
118997,613375
119014,61005
119121,250020
119143,105108
119210,62192
119211,10800
119212,39000
119227,9960
119259,52393
119269,54512
119276,28746
119286,57942
119342,25826
119424,45246
119449,123185
119528,202579
119545,38018
119580,134502
119584,20700
119585,32001
119737,33768
119742,41558
119745,27450
119774,54213
119790,28012
119799,42042
119813,46053
119814,61400
119872,14042
119884,27391
119887,0
119903,25026
119904,41242
119918,54000
119928,28380
119938,26016
119939,26401
119945,81006
119965,40153
119976,105858
119981,42358
119990,15130
119998,155596
119999,18006
120026,55848
120057,864
120058,60804
120069,13333
120082,90500
120093,43114
120106,108001
120107,69700
120108,58030
120117,72120
120157,168500
120160,83016
120161,38000
120195,70001
120206,232001
120207,130001
120208,1400
120238,120382
120239,6000
120260,110002
120267,54300
120268,100007
120273,34001
120285,70140
120286,65511
120291,24841
120294,48000
120295,60177
120296,90555
120302,85858
120316,118655
120336,1200
120337,60004
120344,113000
120357,80200
120372,20041
120431,26329
120432,50790
120457,12851
120564,53118
120565,35510
120611,20591
120627,60441
120636,52400
120652,16441
120653,28332
120666,21773
120735,31403
120739,12265
120750,31721
120751,42000
120752,86897
120772,24840
120775,23857
120792,16442
120812,110009
120824,50264
120859,22320
120866,22000
120871,75600
120874,30000
120875,54000
120883,0
120910,26405
120916,18361
120924,82001
120944,67612
120952,11881
120957,57898
120961,57526
120974,12040
120975,28680
120976,20044
120979,36000
120980,14041
120985,142080
120986,36086
121005,9745
121006,146241
121007,16224
121008,52138
121011,29000
121017,22068
121025,16488
121036,100003
121045,18480
121046,107200
121047,35020
121048,125250
121059,25000
121067,53505
121068,125410
121071,27483
121075,35500
121092,49706
121100,39000
121101,135790
121106,23487
121115,76030
121126,93994
121130,40000
121142,45310
121143,52017
121144,58351
121178,50001
121187,61000
121191,43041
121202,23071
121203,47000
121286,38322
121311,28981
121334,360000
121335,20559
121347,30000
121348,42449
121354,20024
121370,200201
121378,12480
121388,16441
121397,8081
121398,20010
121399,35841
121400,51426
121404,40101
121407,13222
121435,46038
121438,200060
121439,17481
121444,23604
121459,26622
121470,50000
121479,62021
121496,120500
121497,50581
121507,270010
121526,35000
121527,51200
121541,4201
121542,62500
121543,31382
121557,66010
121558,45700
121568,48615
121569,253641
121573,31680
121577,27978
121578,72915
121585,20101
121592,12
121601,13205
121610,17403
121611,11293
121612,3574
121626,42000
121629,40006
121637,33000
121654,200007
121657,77929
121667,61133
121668,120001
121674,27061
121684,24000
121687,130310
121688,76876
121725,30000
121739,49732
121740,16441
121745,39893
121800,101502
121812,71000
121823,30468
121824,70000
121835,245551
121847,100757
121866,27900
121872,12554
121873,43200
121886,13223
121909,48001
121978,120000
121988,35500
121995,33500
121998,78000
121999,82361
122012,19177
122021,85000
122022,0
122057,159007
122058,55000
122064,20000
122079,145000
122088,107100
122093,22837
122103,30544
122111,29000
122126,50020
122127,15000
122154,40000
122157,35000
122170,61295
122186,29202
122205,42000
122209,36050
122217,1200
122218,28800
122230,35000
122281,213002
122321,85401
122330,20041
122459,76201
122476,69336
122483,2000
122516,14761
122541,33015
122609,19606
122626,55612
122631,1
122632,44006
122656,1
122657,24000
122695,75000
122710,30030
122711,4592
122755,26058
122756,19600
122766,28945
122787,55200
122801,31200
122808,154659
122813,15841
122816,62148
122819,149731
122822,9600
122823,40375
122824,22956
122830,29940
122844,15605
122869,24259
122887,24230
122895,23561
122907,58600
122913,30856
122931,420036
122943,72001
122970,14160
122976,22572
122979,15840
122980,30000
122981,42060
123010,18010
123015,47169
123016,39271
123031,58129
123032,73518
123037,76240
123042,41000
123047,35001
123054,30002
123059,95026
123079,17000
123087,17869
123112,80000
123180,79130
123190,77423
123220,2099
123221,25225
123222,31981
123223,30000
123224,30537
123225,61872
123228,23640
123233,90098
123239,21511
123249,18801
123255,58241
123256,5760
123312,76744
123317,28644
123329,23502
123330,147602
123343,38003
123368,23880
123369,96644
123407,61010
123414,31010
123419,17607
123420,11521
123434,150000
123437,20001
123473,108232
123502,1102399
123508,36721
123513,62112
123527,63745
123534,72855
123535,541041
123539,115208
123549,20661
123550,6846
123551,11682
123562,108830
123563,11726
123564,1532
123579,150700
123588,164102
123595,788
123596,27783
123597,49149
123598,12854
123599,25551
123642,22297
123647,72192
123659,16805
123660,50665
123663,313478
123667,59802
123689,90530
123692,73002
123709,57031
123731,24840
123744,30643
123833,75460
123834,29400
123857,138106
123865,40000
123866,14222
123871,25001
123877,240010
123881,57191
123885,15098
123905,33228
123906,75028
123907,180131
123908,68650
123912,46482
123913,46441
123914,12373
123915,63568
123916,103020
123932,40302
123933,30000
123934,31757
123939,26041
123960,18097
123966,32181
123967,156376
123984,52280
123985,70100
124003,57502
124016,2760
124017,32402
124018,40096
124019,22040
124020,174502
124021,201068
124034,87610
124051,91958
124067,161318
124085,83301
124093,65000
124094,38011
124097,181585
124102,104002
124106,102002
124107,59092
124108,68505
124123,70050
124124,300019
124129,36411
124130,107230
124138,15302
124145,126354
124146,255252
124147,65005
124148,88042
124154,117500
124155,89660
124180,61028
124181,35000
124196,298695
124209,115301
124212,81880
124213,163704
124216,94545
124217,9480
124242,97500
124268,161100
124284,507499
124312,130488
124325,87771
124332,76054
124335,20101
124339,125300
124340,190000
124341,204501
124346,634650
124362,60051
124363,50404
124373,52401
124379,75037
124436,331020
124446,11000
124459,30000
124460,33546
124461,96700
124462,72109
124467,50000
124511,47075
124516,78116
124561,10000
124595,13033
124606,130581
124607,151655
124610,49609
124611,122293
124660,85210
124672,88034
124673,4616
124674,47011
124688,57001
124693,37934
124716,82125
124723,55437
124726,92010
124727,62950
124737,45059
124742,67537
124748,75011
124749,24629
124755,62695
124756,66502
124765,29535
124820,123022
124899,22010
124904,22454
124927,130044
124941,12924
124950,69509
124958,17580
124959,126063
124966,32772
124986,132325
124989,89829
125014,4
125020,106825
125027,55203
125040,40441
125050,37051
125051,78500
125071,146606
125072,19177
125075,1
125076,3001
125079,39528
125080,26487
125083,1345
125095,24831
125098,95312
125099,21177
125135,110177
125146,147400
125231,2600
125232,1200
125279,16380
125284,6060
125297,80483
125298,22317
125299,205035
125326,221040
125348,12781
125357,39610
125368,36784
125375,49991
125376,12241
125382,50100
125396,13801
125404,144992
125412,36537
125413,22000
125452,52006
125468,23880
125488,83241
125506,19200
125515,36708
125516,21244
125525,22933
125530,45006
125572,25002
125575,74790
125578,22888
125585,82201
125599,10285
125600,13090
125611,56687
125617,14041
125676,54000
125695,30350
125696,77750
125697,104277
125730,90305
125731,24572
125739,39107
125770,18987
125798,14880
125799,10357
125808,37215
125815,87217
125820,24457
125858,26022
125859,30523
125871,48101
125926,51673
125929,80209
125930,22537
125931,30203
125942,49287
125963,111000
125984,25968
125985,9480
125996,0
126006,15168
126007,19968
126035,157560
126107,143300
126114,154025
126120,15200
126121,1673
126129,52478
126130,28368
126134,39352
126135,10993
126141,12061
126144,2
126150,88431
126166,62252
126173,34003
126186,10642
126195,28526
126202,211074
126203,9502
126208,30865
126242,54720
126277,98091
126285,10801
126286,47893
126287,126478
126299,120000
126310,33436
126325,36400
126326,231202
126327,23471
126333,11327
126336,32671
126337,13236
126343,13560
126348,69930
126357,23041
126386,272615
126457,14417
126460,16062
126477,15750
126484,4802
126513,77894
126518,15000
126519,268011
126520,87715
126532,153234
126533,48615
126549,46035
126550,453808
126618,90002
126619,46143
126693,27000
126703,19846
126727,58030
126734,9600
126740,18110
126749,34476
126758,53001
126761,107010
126762,48488
126776,76230
126777,76750
126778,40200
126781,44794
126782,79967
126787,23521
126794,26816
126805,134830
126815,32071
126823,54003
126828,120006
126840,107250
126841,37000
126850,53936
126851,1001
126852,23403
126870,315797
126883,14648
126884,81401
126892,77023
126903,16248
126907,13093
126915,76545
126939,33005
126940,50013
126947,9674
126951,160014
126959,52653
126962,66132
126969,30901
126979,102004
126980,12577
126981,14042
126982,54492
127006,55561
127011,75486
127050,78450
127056,30001
127078,15
127079,0
127087,107000
127106,95250
127130,13441
127164,105015
127191,19033
127192,0
127200,38062
127203,53000
127227,68406
127247,24828
127248,30000
127249,65095
127250,57378
127251,23857
127252,57577
127253,80018
127264,52205
127265,0
127274,9620
127320,33716
127340,105011
127341,17607
127362,69200
127398,33368
127422,150500
127470,170321
127471,58001
127472,41139
127503,135000
127524,410368
127558,138822
127561,21540
127579,48151
127640,125010
127641,78052
127690,5500
127727,21800
127730,45088
127734,11876
127774,40000
127778,54241
127779,42749
127780,43201
127787,2200
127794,14376
127800,30007
127856,65193
127857,9280
127866,27000
127880,90212
127920,125676
127923,54501
127924,1001
127925,42572
127955,24300
127959,20750
127960,53301
127961,28268
127967,25075
127972,40001
127987,15241
128015,15000
128026,23400
128038,19514
128043,26020
128046,21600
128059,53532
128060,14880
128068,27997
128069,55295
128070,154030
128076,4404
128092,59906
128093,102835
128094,78865
128100,41083
128115,53624
128116,104729
128126,90050
128129,87935
128130,95300
128158,20000
128159,45001
128164,47181
128165,100627
128184,4136
128185,40778
128195,67450
128205,10080
128219,14293
128233,37001
128236,10800
128240,50312
128249,13800
128281,23000
128285,96150
128288,57668
128289,47408
128294,51260
128303,17903
128331,36000
128351,43982
128357,0
128358,101300
128361,45700
128377,15037
128378,2235
128379,16441
128380,0
128388,2000
128389,0
128390,48000
128391,179007
128408,12001
128414,55003
128424,57231
128425,0
128441,15000
128446,26025
128447,55000
128448,18000
128484,60000
128508,27241
128509,70000
128531,75000
128539,40000
128580,77000
128678,38200
128679,65000
128682,16062
128685,5570
128686,17866
128705,48000
128800,111808
128801,19081
128810,32402
128811,70000
128812,87554
128815,13596
128826,18006
128829,120046
128834,38152
128855,12624
128856,47255
128861,89011
128872,36961
128877,800
128885,424348
128890,202501
128899,33848
128900,76007
128901,22132
128904,77772
128911,79001
128918,87620
128919,86001
128920,80000
128921,3
128927,12841
128932,90500
128936,83645
128937,28220
128955,19000
128963,75670
128969,10641
128993,45000
128994,9578
128998,41600
129008,19634
129009,28416
129014,14041
129041,112815
129044,203018
129045,50086
129046,25373
129053,73250
129063,16464
129071,60879
129082,43543
129088,35220
129099,10200
129100,4392
129103,140412
129104,39350
129105,22001
129106,135702
129119,5194
129122,35132
129126,25526
129136,16211
129137,24000
129138,0
129161,15000
129171,18500
129172,178000
129173,98863
129179,110800
129188,70014
129192,33913
129193,7000
129196,71502
129197,70030
129200,125400
129219,45000
129220,14341
129224,20016
129227,48124
129257,41600
129277,76645
129316,103000
129317,175831
129318,68000
129326,65631
129331,70860
129332,60152
129333,63000
129334,120006
129335,148500
129339,12000
129385,44000
129386,179184
129397,15241
129398,9911
129409,12000
129412,160300
129413,60009
129414,160159
129440,25972
129456,13200
129464,60200
129470,71334
129496,6000
129497,33001
129509,60001
129510,62001
129523,45001
129537,36115
129538,160000
129554,21600
129557,63952
129558,78161
129559,34848
129570,167757
129576,27997
129579,66000
129598,82681
129642,503878
129643,82750
129644,136700
129645,115553
129646,32076
129653,37520
129654,55000
129657,12120
129658,2700
129659,0
129660,9600
129661,79115
129681,24259
129693,46026
129696,107317
129720,27978
129721,39000
129729,52400
129738,33541
129746,13056
129749,39802
129756,100000
129757,114265
129758,71009
129764,21000
129809,77423
129810,160001
129828,45000
129838,40000
129851,40021
129888,101005
129891,15000
129897,15877
129900,26041
129903,0
129919,50002
129926,49080
129945,63565
129946,120630
129956,6994
129976,50036
129977,95500
129987,21841
129995,16002
130018,115840
130052,20000
130077,58000
130078,11976
130086,67400
130095,8268
130118,66560
130123,55501
130126,15241
130127,13165
130134,20000
130143,74500
130144,66500
130149,26040
130157,75742
130158,86688
130170,49923
130171,36125
130189,100011
130203,110521
130206,226000
130207,21610
130215,110300
130221,1000001
130242,50000
130243,120000
130257,54012
130272,10468
130275,14041
130305,26000
130362,38005
130394,65005
130419,23000
130420,12242
130424,9000
130425,50229
130426,24000
130427,3525
130439,29126
130447,381205
130457,15463
130460,65004
130482,78006
130485,30751
130517,1
130518,15098
130539,42000
130548,81910
130549,56000
130571,44571
130576,16800
130579,22297
130583,49500
130584,110549
130601,160245
130612,15001
130620,14612
130643,80500
130647,20002
130658,30009
130675,50000
130676,41481
130677,30001
130712,57005
130713,65000
130714,47478
130715,31203
130716,2000
130729,102004
130730,234001
130741,50780
130764,70000
130782,45000
130790,14640
130812,40022
130824,17904
130828,46038
130841,24120
130868,8002
130873,24000
130874,12841
130875,0
130905,69654
130914,35000
130922,52000
130937,13384
130976,86185
130995,9241
131006,45000
131007,300
131016,96165
131020,15660
131062,30600
131083,7401
131084,2600
131112,60600
131115,50000
131143,35000
131152,900
131155,75744
131164,0
131361,18234
131378,13065
131389,35000
131436,75002
131476,0
131524,75000
131554,26041
131602,80021
131641,13000
131667,128100
131742,120005
131743,268555
131750,38822
131758,19486
131785,65000
131801,89000
131802,0
131856,49800
131857,25000
131868,0
131875,2000
131876,33280
131885,0
131886,12120
131887,27841
131890,1918
131891,14400
131892,50
131929,7560
131944,45000
131948,38513
131958,50000
131961,45000
131962,2652
131965,38788
131966,5011
131967,30000
131979,13596
132012,33400
132041,45358
132042,0
132043,37500
